,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,score,VideoAmt,PhotoAmt,AdoptionSpeed,No_name,Pure_breed,desc_length,desc_words,averate_word_length,magnitude
2922,1,1,307,0,1,1,2,7,2,2,2,2,2,1,1,0,41326,893d9ac780c0203804dc170eee0144cd,0,0,3.0,2,0,1,226,46,4.913043478260869,0
2923,1,1,307,0,1,2,0,0,2,1,2,2,2,1,1,10,41327,fd970cc91d06d82eebf046340137b272,0,0,2.0,1,0,1,98,12,8.166666666666666,0
2924,1,14,307,72,2,1,2,0,2,2,3,3,1,1,1,200,41401,6ee04b8790660d422a4fa34a71e421ce,0,0,5.0,1,0,0,615,99,6.212121212121212,0
2925,2,3,266,0,2,6,7,0,1,2,2,1,2,1,1,0,41332,c615548c8536989d6ff41c0428b59496,0,0,1.0,0,0,1,25,5,5.0,0
2926,1,3,224,307,1,1,2,7,2,2,2,1,2,1,1,0,41326,5645f8bc8caac142fe7f4e3ab4369d45,0,0,5.0,1,0,0,220,41,5.365853658536586,0
2927,2,14,276,285,1,5,0,0,3,3,1,1,2,1,1,300,41326,166eccb81c4b6293f4d57509b970ffe3,0,0,3.0,1,0,0,47,9,5.222222222222222,0
2928,2,1,284,295,2,1,7,0,1,1,2,2,2,1,1,0,41401,9bbe3ecd7361804d2670e3a6624ab5cc,0,0,1.0,4,0,0,476,92,5.173913043478261,0
2929,1,1,307,0,3,1,2,5,2,1,2,2,2,1,4,0,41326,db784cbcf321e1d8856b312638b94113,0,0,5.0,1,0,1,362,71,5.098591549295775,0
2930,1,2,307,0,2,1,2,7,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,3.0,2,0,1,125,22,5.681818181818182,0
2931,2,2,266,0,3,1,4,7,1,1,2,2,2,1,4,0,41326,b39268e26105a9e8fedfac414f893e3f,0,0,4.0,3,0,1,419,84,4.988095238095238,0
2932,1,81,119,307,1,1,7,0,2,2,2,1,2,1,1,0,41401,7749eb06021e89d878720e73dbf4d0b8,0,0,1.0,3,0,0,437,83,5.265060240963855,0
2933,2,24,266,266,1,5,0,0,3,1,1,1,2,3,1,0,41401,78ec79634d350f6850fdd4a335cab431,0,0,11.0,3,0,0,1700,312,5.448717948717949,0
2934,1,3,307,0,3,1,2,7,2,2,2,2,2,1,7,0,41326,6beba2f74c59f34864afd512742a88b2,0,0,0.0,2,0,1,425,81,5.246913580246914,0
2935,2,8,266,0,2,2,6,7,2,1,2,1,2,1,1,0,41401,40f0c15571b1f483735aeb643e68b355,0,0,2.0,4,0,1,242,43,5.627906976744186,0
2936,1,2,307,0,3,1,7,0,2,1,2,1,2,1,2,0,41326,90191b06d602e8d45b4ce25dd22c6a3e,0,0,9.0,3,0,1,353,65,5.430769230769231,0
2937,1,12,307,0,2,4,5,0,2,2,1,1,1,1,1,0,41326,8cd39d5ad272972c91cc61f4bde61ef7,0,0,1.0,2,0,1,377,74,5.094594594594595,0
2938,2,4,299,0,1,4,7,0,2,1,1,1,3,1,1,0,41326,5bd0848dd25ef2c3d36218fe94e78682,0,0,2.0,3,0,1,55,8,6.875,0
2939,2,18,266,0,2,1,2,7,2,1,1,1,2,1,1,0,41401,9c19a64b7357b125e38e2256d166c1e6,0,0,3.0,4,0,1,637,131,4.862595419847328,0
2940,2,5,266,0,1,1,0,0,2,1,3,3,2,1,1,0,41326,af34e139f37d4a6590b964923a640bf1,0,0,1.0,4,0,1,116,18,6.444444444444445,0
2941,1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,5.0,2,0,1,460,78,5.897435897435898,0
2942,2,2,264,264,2,1,2,4,3,3,2,1,3,1,1,0,41326,167119eeb94dec6c615c602952c527c8,0,0,3.0,1,0,0,194,31,6.258064516129032,0
2943,1,2,307,0,1,1,2,4,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,7.0,2,0,1,149,29,5.137931034482759,0
2944,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,cba266292792e050dc63273a3fa2ad58,0,0,1.0,2,0,1,136,24,5.666666666666667,0
2945,1,1,307,0,2,1,2,7,2,1,1,3,3,1,2,45,41326,25d364ddacb543bb7a291911958af392,0,0,3.0,3,0,1,405,78,5.1923076923076925,0
2946,1,2,307,307,3,1,2,5,2,1,2,2,2,1,5,150,41326,d8f931d1af56ba1d70b78b60cd6ac460,0,0,24.0,4,0,0,608,114,5.333333333333333,0
2947,1,1,307,307,3,1,2,7,2,1,2,2,2,1,5,0,41324,321368f44308fb95077f191f86713b9d,0,0,10.0,2,0,0,393,71,5.535211267605634,0
2948,2,5,265,0,2,5,6,0,2,1,2,2,2,1,2,0,41401,ada604207a9570cc2e93839564ddc2c4,0,0,2.0,4,1,1,40,7,5.714285714285714,0
2949,1,12,152,307,1,1,0,0,2,1,2,1,1,1,1,0,41401,d71bf8652469d7c37ed212d0c97c3fd3,0,0,2.0,2,0,0,333,64,5.203125,0
2950,1,1,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41325,6eb1c50e6dc2cc7792bf856a19d54b48,0,0,2.0,4,0,1,683,135,5.059259259259259,0
2951,1,3,307,103,1,1,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,0,5.0,2,0,0,14,3,4.666666666666667,0
2952,2,4,299,0,1,1,2,7,2,1,1,1,3,1,1,0,41326,9b8ff52045276b819f6de615fe11da56,0,0,3.0,4,0,1,1210,221,5.475113122171946,0
2953,1,8,307,0,2,2,0,0,2,2,1,1,2,2,1,0,41401,3f56fbe8b2e87b43ad9863e39daa6999,0,0,2.0,2,0,1,107,19,5.631578947368421,0
2954,1,2,307,0,2,2,0,0,2,2,1,1,2,1,1,350,41336,8f955b588a9e571d8e267cd73cdd8a45,0,0,2.0,3,0,1,672,106,6.339622641509434,0
2955,2,2,266,0,2,1,7,0,1,1,2,1,2,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,0,3.0,1,0,1,81,12,6.75,0
2956,2,1,292,0,2,2,6,7,1,2,2,2,2,1,1,0,41324,3eb7c7f33fa3bbf55e4a631233b1862a,0,0,5.0,3,1,1,356,60,5.933333333333334,0
2957,2,3,266,0,2,4,7,0,2,1,1,1,2,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,0,2.0,2,0,1,4,1,4.0,0
2958,1,2,307,0,3,1,0,0,2,1,3,3,3,1,6,0,41332,c992c6f97bb6cfb719fa9ccb3ef6e53b,0,0,1.0,4,0,1,68,13,5.230769230769231,0
2959,2,24,247,292,2,6,0,0,3,2,3,1,1,1,1,150,41401,777ee33772c5148fd71b754860db5965,0,0,1.0,4,0,0,133,28,4.75,0
2960,1,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41401,ca97a19ff531e2605017478d8bae84d1,0,0,5.0,1,0,1,518,102,5.078431372549019,0
2961,1,2,307,0,1,1,2,7,1,1,1,1,2,1,1,0,41326,37237ca3633d20c004ec76c0c2ddb4b7,0,0,2.0,4,0,1,91,16,5.6875,0
2962,1,1,307,0,2,1,2,0,2,1,1,1,3,1,1,0,41326,5c2d2a0c54c56087b2861d96db55f906,0,0,4.0,2,1,1,95,19,5.0,0
2963,2,3,265,0,2,5,6,7,2,2,1,2,2,1,1,0,41326,bfca18736809a8c67483ea140aaf05b9,0,0,5.0,2,0,1,450,88,5.113636363636363,0
2964,2,2,266,0,1,2,5,7,2,1,2,2,2,1,1,0,41326,a7c3c61333e6cb2c5230a14bdf4deafc,0,0,2.0,3,0,1,127,21,6.0476190476190474,0
2965,2,5,256,0,3,6,0,0,2,2,2,3,3,1,5,0,41326,704a42c1fc1b536975d5b1c3b94e5a86,0,0,0.0,4,0,1,42,9,4.666666666666667,0
2966,1,3,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,9.0,3,0,1,258,44,5.863636363636363,0
2967,1,2,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,f73f65472f74ff3fac06dde0d79551b8,0,0,4.0,2,0,1,127,24,5.291666666666667,0
2968,2,72,266,0,2,3,4,7,1,1,2,2,1,1,1,0,41326,6e616fec9cbdf7de512075f941069025,0,0,2.0,2,0,1,1103,202,5.46039603960396,0
2969,2,3,265,0,2,2,0,0,1,2,2,2,2,1,1,0,41401,9f6dedff926399cfbcdec0bd82dea1be,0,0,2.0,1,0,1,383,66,5.803030303030303,0
2970,2,0,266,0,3,1,2,7,2,1,2,2,2,1,3,0,41336,84296cd53ffc747a6a0e49c5d5134bfc,0,0,2.0,1,0,1,126,26,4.846153846153846,0
2971,2,4,266,0,2,3,6,0,2,1,2,2,2,1,2,0,41327,f76483239dba0bb59c4d404974338f16,0,0,3.0,3,0,1,460,79,5.822784810126582,0
2972,2,1,266,0,1,1,0,0,1,1,2,2,2,1,1,0,41326,d91e3d8f7103fcd9315d0e1d1ab19474,0,0,1.0,4,0,1,182,35,5.2,0
2973,1,6,109,0,2,3,0,0,3,3,2,2,2,1,1,0,41324,9e998c258ac0e00e14278682389220b6,0,1,5.0,1,0,1,1411,270,5.225925925925926,0
2974,1,5,218,307,2,7,0,0,2,2,2,2,2,1,1,50,41326,19f5727b60c7d14d8d5a34aaa1f0ab44,0,0,4.0,2,0,0,109,17,6.411764705882353,0
2975,1,60,60,128,3,1,2,7,1,1,1,1,1,1,2,0,41326,c4a730fefff715c6d452a4d60426b6dd,0,0,4.0,3,0,0,268,44,6.090909090909091,0
2976,2,24,264,0,1,7,0,0,3,3,2,2,2,1,1,0,41326,bfec394f56ba6aef257701cfd32f1348,0,0,2.0,2,0,1,124,22,5.636363636363637,0
2977,1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,9.0,3,0,1,187,31,6.032258064516129,0
2978,2,2,266,0,2,7,0,0,2,1,2,1,2,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,0,1.0,2,0,1,544,107,5.08411214953271,0
2979,1,5,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41330,c4bc4a9f514938c2dbe222bbda4a5996,0,0,4.0,3,0,1,523,110,4.754545454545455,0
2980,1,3,307,0,2,2,7,0,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,7.0,2,0,1,420,74,5.675675675675675,0
2981,2,2,292,0,1,2,0,0,2,2,2,1,2,1,1,0,41326,a5ee922dff0cb3cc9bf1c04473b53f7a,0,0,2.0,1,0,1,55,11,5.0,0
2982,2,2,265,0,2,1,4,7,2,2,2,2,2,1,1,100,41326,95eab75701bfbddafb9e1e01e1ee9214,0,0,4.0,2,0,1,247,46,5.369565217391305,0
2983,1,24,307,0,1,2,0,0,2,2,3,3,1,1,1,0,41401,7e0a739376cc2b662367823dc0a83f7b,0,0,0.0,4,0,1,12,2,6.0,0
2984,1,3,307,0,2,2,6,7,2,1,1,1,2,1,2,0,41401,c13802ffd2e87ef97bba5f7b3d8ea3d7,0,1,3.0,4,0,1,473,84,5.630952380952381,0
2985,1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,91ac499a1f5e20c76d73237acdf920a7,0,0,3.0,1,0,1,243,52,4.673076923076923,0
2986,1,2,307,0,3,1,2,7,2,2,2,2,2,1,5,0,41330,570591ba744c1c2aa9b027b308a7abe6,0,0,6.0,4,1,1,67,12,5.583333333333333,0
2987,2,4,266,0,1,3,0,0,2,1,2,1,2,1,1,0,41326,744fa4278196568a18fcf5cd7d324ed2,0,0,5.0,2,0,1,27,5,5.4,0
2988,1,1,70,307,1,1,7,0,2,1,2,2,2,1,1,0,41326,2f2bf240810f3942d88ce09a6354143c,0,0,5.0,1,0,0,380,72,5.277777777777778,0
2989,2,48,266,0,2,6,7,0,2,1,2,2,2,1,1,0,41401,b4972509139f5a88b2859895c6b89f26,0,0,5.0,4,0,1,408,77,5.298701298701299,0
2990,1,5,307,0,2,3,5,0,2,1,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,3.0,2,0,1,240,47,5.1063829787234045,0
2991,2,21,299,0,1,3,7,0,3,1,1,1,3,1,1,0,41401,e5830cdcf2254bc067105b23e0275f24,0,0,6.0,3,0,1,539,104,5.1826923076923075,0
2992,1,2,307,0,1,1,2,0,1,1,1,1,2,1,1,0,41327,cb6fdd183f5e16ea7d5db3a16cff1b68,0,0,5.0,3,0,1,265,47,5.638297872340425,0
2993,1,39,307,0,2,2,0,0,2,1,1,1,3,1,1,0,41326,26426feb5b0781ce8c499c48608e46dd,0,0,1.0,3,0,1,260,48,5.416666666666667,0
2994,1,2,307,0,1,2,5,0,2,2,1,1,2,1,1,0,41326,505c6a56df0c339952a3dabdd3c79468,0,0,4.0,2,0,1,392,77,5.090909090909091,0
2995,1,1,39,218,3,1,5,7,2,1,2,1,2,1,4,0,41401,d9f19772a07b9d5624fa51319eeb10a0,0,5,5.0,1,0,0,271,50,5.42,0
2996,1,9,307,0,2,7,0,0,2,2,1,1,1,1,1,0,41326,8c30d2ed9cf44f8066d810650c7d1cdd,0,0,2.0,4,0,1,89,18,4.944444444444445,0
2997,2,2,266,265,1,1,6,0,2,1,2,3,2,1,1,0,41326,5aca30a29e8290093fee2a334d65d835,0,0,8.0,3,0,0,396,63,6.285714285714286,0
2998,1,2,307,0,2,1,7,0,2,2,2,2,2,1,1,0,41401,8bb437e94e4664422536b5c3ce3682af,0,0,2.0,1,1,1,18,3,6.0,0
2999,1,16,307,307,1,2,0,0,2,2,3,3,3,1,1,0,41335,0c9be780c49461c90bef20564df450f9,0,0,1.0,4,0,0,12,3,4.0,0
3000,2,2,266,0,2,1,5,7,2,1,2,1,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,0,1.0,3,0,1,36,5,7.2,0
3001,1,36,307,0,2,4,7,0,2,1,1,1,1,1,1,0,41326,2dba52e6c5b921df5df57f6d8a4baf27,0,0,4.0,4,0,1,514,93,5.526881720430108,0
3002,2,12,265,0,2,4,5,0,1,2,3,3,2,1,1,0,41401,365bbb44561458ef2fac76ad4243113c,0,0,3.0,2,0,1,408,76,5.368421052631579,0
3003,1,5,218,205,2,1,2,6,2,2,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,2.0,1,0,0,375,71,5.28169014084507,0
3004,2,4,243,241,2,2,4,0,1,2,3,3,1,1,1,0,41327,3fd88396eec81e232ca821fc302f33eb,0,0,4.0,3,0,0,145,27,5.37037037037037,0
3005,1,48,109,0,2,3,5,0,2,2,1,2,1,1,1,0,41326,5fc4f48cf3213a83d0d571f584487f08,0,0,2.0,2,0,1,238,40,5.95,0
3006,1,24,189,189,2,1,0,0,2,1,1,1,2,1,1,0,41401,78ec79634d350f6850fdd4a335cab431,0,0,0.0,2,0,0,159,24,6.625,0
3007,2,1,266,0,3,6,0,0,1,1,2,1,2,1,2,0,41330,2b669278d9858e9537d59e0ab91ff8d1,0,0,5.0,4,0,1,110,23,4.782608695652174,0
3008,1,6,307,307,1,1,0,0,2,1,2,2,2,1,1,0,41401,78ec79634d350f6850fdd4a335cab431,0,0,3.0,3,0,0,640,117,5.47008547008547,0
3009,2,2,299,0,2,2,7,0,2,1,2,1,2,1,1,0,41330,493ed4cf91db80f448d2369d64103c6b,0,0,3.0,3,0,1,92,18,5.111111111111111,0
3010,1,2,141,218,1,1,2,0,2,1,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,10.0,3,0,0,474,86,5.511627906976744,0
3011,2,1,266,0,2,6,0,0,1,1,2,2,2,1,1,0,41326,7e15bcc319475882a4b0192dfd757e2e,0,0,6.0,1,0,1,82,16,5.125,0
3012,1,84,307,0,2,1,0,0,2,2,1,1,1,1,1,0,41326,486b4bbb9a8590226f99cee58beca548,0,0,1.0,4,0,1,38,8,4.75,0
3013,1,1,141,307,1,2,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0,1.0,3,0,0,90,18,5.0,0
3014,2,1,266,0,2,2,0,0,1,1,2,1,2,1,6,0,41326,363224a91c55e330789d30edb025d865,0,0,1.0,2,0,1,181,38,4.7631578947368425,0
3015,1,1,69,307,3,1,2,7,2,1,2,2,2,1,2,100,41326,4d2400be2e2e78265f5c84345b7a3415,0,0,6.0,3,0,0,608,115,5.28695652173913,0
3016,1,24,307,44,2,2,0,0,3,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,3.0,3,0,0,471,89,5.292134831460674,0
3017,1,2,307,0,2,1,7,0,1,2,2,1,2,1,1,0,41326,d21f689eab9b3faa1b738ecc836b4b36,0,0,1.0,4,0,1,76,17,4.470588235294118,0
3018,2,12,265,0,1,6,7,0,1,2,3,3,3,2,1,1,41401,02b025572358303d6bda983a8abd2168,0,0,5.0,2,0,1,459,93,4.935483870967742,0
3019,2,1,266,0,3,1,2,7,1,1,2,2,2,1,2,0,41326,897ec1321c30f8d7f95e7f1dc04fa53c,0,0,3.0,2,1,1,57,11,5.181818181818182,0
3020,1,6,307,0,3,2,3,0,2,1,1,1,1,1,2,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,0,8.0,4,0,1,201,30,6.7,0
3021,1,12,179,0,1,5,0,0,1,2,3,3,2,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,0,2.0,2,0,1,889,163,5.45398773006135,0
3022,1,24,179,0,2,7,0,0,1,1,1,1,2,1,1,200,41324,4f04b27225bb8df06a0a4417b81c2d1c,0,0,5.0,0,0,1,930,184,5.054347826086956,0
3023,2,1,266,0,3,1,4,7,1,1,2,1,2,1,3,0,41326,9bb6a0a909be2c2a172b074d3aa414c2,0,0,9.0,3,0,1,496,89,5.573033707865169,0
3024,2,1,292,0,3,1,3,7,1,1,2,2,2,1,10,0,41326,4d0f4b83bd88ffe0dff2db53746f909b,0,0,3.0,2,1,1,111,23,4.826086956521739,0
3025,2,3,285,266,2,1,3,7,2,2,2,2,2,1,1,50,41326,37937c3d9e816f89b7f9293a1443710c,0,0,5.0,2,0,0,677,122,5.549180327868853,0
3026,1,5,307,307,2,4,5,7,2,2,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,0,2.0,2,0,0,74,12,6.166666666666667,0
3027,2,1,265,0,3,6,7,0,2,2,2,2,2,1,2,0,41326,cfb5e477dc43e90c78f0d7fb6d215833,0,0,25.0,1,0,1,1518,240,6.325,0
3028,1,9,307,307,1,1,0,0,2,2,2,1,2,1,1,0,41401,1085c909a0489f50b687f86a3d1a6a4a,0,0,2.0,2,0,0,86,19,4.526315789473684,0
3029,2,1,266,0,3,1,5,6,2,2,2,2,2,1,4,0,41326,d718a8deb57887c6ee18b757484273c8,0,0,4.0,2,0,1,202,32,6.3125,0
3030,1,2,307,307,1,1,2,0,2,2,1,1,2,1,1,0,41401,f7df4784406d61e987b25edb9f657f9b,0,0,2.0,4,0,0,108,21,5.142857142857143,0
3031,2,4,266,0,2,2,0,0,1,1,1,1,2,1,1,100,41335,bef4353032d1c4fb2bd27990faa5d7b7,0,0,1.0,4,0,1,204,38,5.368421052631579,0
3032,2,60,277,266,2,1,6,7,2,2,1,1,1,1,2,0,41327,0caabb2f4c99e242c9f4a0680d4a4081,0,0,2.0,3,0,0,830,156,5.32051282051282,0
3033,1,12,128,307,1,2,7,0,2,2,1,1,1,1,1,0,41330,530f57b53cb3199e1d5e67733ddc0876,0,0,6.0,4,0,0,471,91,5.175824175824176,0
3034,1,1,201,218,3,6,0,0,2,2,2,3,2,1,7,250,41401,f735ce1d88358894284e1e0bfa730434,0,0,1.0,4,0,0,236,36,6.555555555555555,0
3035,1,1,307,0,2,5,0,0,1,1,2,2,2,1,1,0,41326,3c4a99d90947aff17feeda0ac4cf61b8,0,0,1.0,2,0,1,109,21,5.190476190476191,0
3036,2,3,266,0,1,2,6,7,2,1,3,3,3,1,1,0,41401,003a22d753af13e449790b5d448077ff,0,0,0.0,4,0,1,227,48,4.729166666666667,0
3037,2,4,266,0,2,1,7,0,1,1,2,1,2,1,1,0,41327,f600975ef16b5d3705069ba10ae25d51,0,0,3.0,4,0,1,126,28,4.5,0
3038,1,84,307,195,1,6,7,0,2,2,1,1,1,1,1,100,41326,595cad09f29113fae0158d55414e23e1,0,0,1.0,2,0,0,180,33,5.454545454545454,0
3039,2,4,266,0,2,5,6,0,2,1,3,3,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,0,1.0,4,0,1,699,128,5.4609375,0
3040,1,96,75,179,1,6,0,0,1,3,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,0,1.0,2,0,0,69,12,5.75,0
3041,2,1,266,0,3,2,5,7,1,1,2,2,2,1,7,0,41326,1bb0989f0cf923160200220f240e15e1,0,0,1.0,1,1,1,362,67,5.402985074626866,0
3042,1,24,141,307,2,2,0,0,3,1,1,1,3,1,1,100,41327,fdd8882578638ef820a4f70343c1b167,0,0,2.0,4,0,0,151,32,4.71875,0
3043,1,1,307,0,3,1,2,7,2,1,2,2,2,1,4,0,41326,6959a8dde1e7d10fece4f3061ac82345,0,0,2.0,2,1,1,475,89,5.337078651685394,0
3044,2,5,266,0,3,1,6,7,1,1,2,2,2,1,4,0,41326,1c959a031696914d9470480703b33970,0,0,6.0,3,1,1,45,7,6.428571428571429,0
3045,2,5,266,0,1,4,7,0,2,1,2,1,2,1,1,150,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,0,5.0,2,0,1,591,97,6.092783505154639,0
3046,1,1,307,0,2,1,2,3,2,1,2,2,2,1,1,0,41401,140adca5f7984a32b8cf04fd4c4909dd,0,0,5.0,2,0,1,502,93,5.397849462365591,0
3047,2,2,266,0,1,4,7,0,1,1,2,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,5.0,3,0,1,396,79,5.012658227848101,0
3048,1,96,111,0,2,1,2,5,3,1,3,3,3,1,1,0,41336,2a0a7d81e7c3e8bd60f5bccd96e14977,0,0,2.0,1,0,1,100,17,5.882352941176471,0
3049,2,6,306,0,2,2,3,4,2,2,3,3,1,1,1,0,41326,2ee891efca61f393a78ca522ec3f920f,0,0,2.0,4,1,1,117,20,5.85,0
3050,1,24,195,0,2,1,2,5,2,3,1,1,3,1,1,0,41336,8fa619178c947fcaab19cc771f1772c7,0,0,0.0,1,0,1,40,6,6.666666666666667,0
3051,1,2,307,0,1,1,0,0,2,1,2,2,2,1,3,0,41326,5788b8639ed178795510a8cbe72ccc28,0,0,1.0,0,0,1,68,10,6.8,0
3052,1,12,307,0,2,2,3,0,2,1,2,2,1,1,1,0,41326,25d364ddacb543bb7a291911958af392,0,0,5.0,4,0,1,795,167,4.7604790419161676,0
3053,1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,6fac05e4701a811cf305edd7c13ca465,0,0,4.0,1,1,1,180,31,5.806451612903226,0
3054,2,36,266,0,2,2,5,7,3,1,1,1,1,1,1,0,41326,eebd364e3d526f9fb29fe7b88affbcff,0,0,2.0,2,0,1,267,54,4.944444444444445,0
3055,1,3,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41401,1dd9c2d433da822f87184e13ca4deb7b,0,0,3.0,2,0,1,11,2,5.5,0
3056,2,2,292,266,2,2,7,0,1,2,3,3,2,1,1,0,41326,15317e78a92b7e2e3a60506418bc18af,0,0,3.0,2,0,0,102,17,6.0,0
3057,2,6,265,0,1,4,7,0,2,2,1,1,1,1,1,100,41326,a0f2046e9c9ee30051e07a8e2f5fb392,0,0,6.0,3,0,1,249,47,5.297872340425532,0
3058,1,4,307,0,2,2,0,0,2,1,2,2,2,1,2,0,41326,d474a4f7f552dd86a00f22c95de26540,0,0,2.0,4,0,1,82,17,4.823529411764706,0
3059,2,15,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,cbea9a33042bce082a5593f2b1c47b23,0,0,1.0,4,0,1,75,15,5.0,0
3060,1,8,307,0,2,6,7,0,1,1,1,1,1,1,1,0,41327,8627ecdded11f98c0330891a98a0f363,0,0,4.0,4,0,1,271,57,4.754385964912281,0
3061,1,2,307,307,2,1,5,0,2,1,1,1,2,1,1,0,41326,9050004e9b6a908706745726781e80a7,0,0,4.0,1,0,0,267,52,5.134615384615385,0
3062,1,2,307,0,1,1,7,0,2,1,2,2,2,1,1,1,41336,4c0b696e99000daa96cd0c8d3df30dc4,0,0,9.0,1,0,1,16,3,5.333333333333333,0
3063,1,1,307,0,3,1,2,0,1,1,2,2,2,1,7,0,41332,38cc5abeeeea6c13c9414dc23299f892,0,0,5.0,4,1,1,286,54,5.296296296296297,0
3064,1,3,307,0,2,2,5,0,2,2,2,2,2,1,1,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,1,4.0,4,0,1,380,72,5.277777777777778,0
3065,1,48,179,0,1,2,0,0,2,1,3,3,2,2,1,0,41401,bfb4f0a4616f4b658ba173f4d0d4a32d,0,0,2.0,1,0,1,16,3,5.333333333333333,0
3066,2,5,265,0,1,3,5,0,2,2,2,1,2,1,1,0,41330,2e41e83cd7b07187ac13901bd77ac710,0,0,1.0,4,0,1,136,25,5.44,0
3067,2,3,266,0,2,1,7,0,1,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0,3.0,3,0,1,11,2,5.5,0
3068,1,1,307,0,2,1,0,0,2,2,2,2,2,1,1,0,41401,5a4eceabff4424f7ebe21ddc82496272,0,0,5.0,2,0,1,112,19,5.894736842105263,0
3069,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,e03a1162538a0414d6c79823ad6c2744,0,1,5.0,2,0,1,296,60,4.933333333333334,0
3070,2,1,266,0,1,1,6,0,2,1,2,2,2,1,1,50,41326,438a9bdce8ef4d5948fc40e422d34d0d,0,0,4.0,1,0,1,814,156,5.217948717948718,0
3071,2,2,266,266,1,1,7,0,1,1,2,2,3,1,2,0,41401,0c604fd92410d29388daed9789d13157,0,0,5.0,1,0,0,944,179,5.273743016759776,0
3072,1,17,189,0,1,1,0,0,2,1,1,1,2,1,1,0,41326,a001a2419070dce53adcf045bbad5223,0,0,0.0,2,0,1,121,24,5.041666666666667,0
3073,2,17,285,0,2,5,7,0,2,2,2,2,2,1,1,40,41326,a9eb9378a3abdb8634fb7650b36ae435,0,0,3.0,2,0,1,89,19,4.684210526315789,0
3074,1,3,307,0,3,2,5,0,2,2,2,2,2,1,2,0,41326,ab1fdf3f80d37f76674473cab07c8bbd,0,0,1.0,2,0,1,43,9,4.777777777777778,0
3075,1,12,307,200,1,1,5,0,2,1,3,3,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,0,1.0,2,0,0,286,58,4.931034482758621,0
3076,1,72,213,0,2,7,0,0,2,2,1,1,2,1,1,0,41326,09771cded8c18d94a16a6548377410a8,0,0,3.0,2,0,1,755,129,5.852713178294573,0
3077,1,36,307,307,2,1,0,0,3,1,1,1,2,1,1,0,41324,0505d8c9a2c2d3f5811a30fa3483e322,0,0,4.0,4,0,0,914,180,5.0777777777777775,0
3078,1,84,109,0,2,3,7,0,2,3,1,1,2,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,0,2.0,2,0,1,107,17,6.294117647058823,0
3079,1,1,307,0,3,1,2,7,2,1,2,1,2,1,4,0,41401,5734f0c79a2b12f0e99e7b9a012464d2,0,0,1.0,1,1,1,158,31,5.096774193548387,0
